2014-04	міністрів Автономної Республіки Крим
2014-04	Міністрів Автономної Республіки Крим
2014-04	міністр інфраструктури Бурбак Максим Юрійович
2014-04	міністр Кабінету Міністрів Семерак
2014-04	міністр культури Нищук Євген Миколайович
2014-04	міністр молоді та спорту Булатов Дмитро Сергійович
2014-04	міністром доходів і зборів України Олександром Клименком
2014-04	міністр освіти і науки Квіт Сергій Миронович
2014-04	міністр фінансів Шлапак Олександр Віталійович
2014-04	міністр юстиції Петренко Павло Дмитрович
2014-05	Міністерства оборони та Верховної Ради України
2014-05	Міністерства соціальної політики Іванкевич Віктор Ігорович
2014-05	міністра внутрішніх справ Чеботаря Сергія Івановича
2014-05	міністра закордонних справ Кислицю Сергія Олеговича
2014-05	міністра освіти і науки Квіт Сергій Миронович
2014-05	міністра України Олександра Сича
2014-05	міністру юстиції Павлу Дмитровичу Петренку
2014-06	Міністерства оборони України та Збройних Сил України
2014-06	міністра економіки Качур Роман Павлович
2014-06	міністра економіки Павла Михайловича Шеремета
2014-06	міністра закордонних справ Андрія Богдановича Дещиці
2014-06	міністра охорони здоров'я України Лазоришинець Василь
2014-06	міністра охорони здоров'я України Лазоришинця Василя
2014-06	міністра Сергію Анатолійовичу Яровому
2014-06	міністра соціальної політики Віктору Вікторовичу Іванкевичу
2014-06	міністра соціальної політики Денісову Людмилу Леонтіївну
2014-06	міністративного суду Літвина Олексія Терентійовича
2014-06	міністративного суду України Харченка Василя
2014-06	міністративного суду Усенка Василя Григоровича
2014-06	міністра України Арсенія Петровича
2014-06	міністра фінансів України Шлапака Олександра
2014-06	міністра фінансів Шлапака Олександра Віталійовича
2014-06	Міністр закордонних справ Великого Герцогства Люксембург
2014-06	міністр зателефонував до Секретаріату Верховної Ради
2014-06	Міністрів і для Верховної Ради України
2014-06	Міністр культури Китайської Народної Республіки
2014-06	міністр Мінагропроду Ігор Швайка
2014-06	Міністром закордонних справ України Павла Анатолійович
2014-06	міністру Арсенію Петровичу Яценюку
2014-06	міністру Віталію Петровичу Яремі
2014-06	Міністру внутрішніх справ України Арсену Борисовичу
2014-06	міністр України Арсеній Петрович
2014-06	міністр України Яценюк Арсеній
2014-06	Міністру оборони Михайлу Володимировичу Ковалю
2014-06	міністру України Арсенію Петровичу
2014-06	міністру фінансів України Шлапаку Олександру
2014-07	міністерствами Кабінету Міністрів України
2014-07	Міністерства оборони, це Постанова Верховної Ради
2014-07	Міністерства фінансів і Кабінету Міністрів України
2014-07	міністр АПК Ігор Олександрович
2014-07	міністративного приміщення у селі Чорний Потік Надвірнянського
2014-07	міністра України Арсенія Петровича
2014-07	міністрацією до Кабінету Міністрів України
2014-07	міністр енергетики Продан Юрій Васильович
2014-07	Міністрів, а Верховній Раді України
2014-07	Міністрів України Постанови Верховної
2014-07	міністр і шановний Голово Верховної Ради
2014-07	міністр України Арсеній Петрович
2014-07	міністру України Арсенію Петровичу
2014-08	міністра закордонних справ Клімкіна Павла Анатолійовича
2014-08	міністр Арсеній Петрович Яценюк
2014-08	міністративній території Автономної Республіки Крим
2014-08	міністр, комітет рекомендує Верховній Раді України
2014-08	Міністр юстиції Павло Дмитрович Петренко
2014-09	міністра закордонних справ України Клімкіна Павла
2014-09	міністра оборони Мехеда Петро Миколайович
2014-09	міністра юстиції Петренка Павла Дмитровича
2014-09	міністр освіти Сергій Миронович Квіт
2014-09	міністр України Арсеній Яценюк
2014-09	міністру України Арсенію Яценюку
2014-09	міністр фінансів України Олександр Віталійович
2014-10	міністра України Арсенія Петровича
2014-10	міністра юстиції Петренка Павла Дмитровича
2014-10	міністр оборони України Степан Тимофійович
2014-10	міністр охорони здоров'я Лазаришинець Василь Васильович
2014-10	міністр України Арсеній Петрович
2014-10	міністру України Арсенію Петровичу
2014-10	міністр фінансів України Шлапак Олександр
2014-11	міністра Арсенія Петровича Яценюка
2014-11	міністра, ні Голову Верховної Ради
2014-11	міністра України Арсенія Петровича
2014-11	міністра України Яценюка Арсенія
2014-11	Міністрів України; президенти України Леонід Макарович
2014-11	міністром України Арсенія Петровича
2014-12	міністра Арсенія Петровича Яценюка
2014-12	міністра Бондарчук Ігор Володимирович
2014-12	міністра Кабінету Міністрів України
2014-12	міністра Матвійчук Володимир Макарович
2014-12	міністра молоді та спорту України Ігоря Олександровича
2014-12	міністра оборони України Полторака Степана
2014-12	міністративного суду Литвина Олексія Терентійовича
2014-12	міністративного суду України Харченка Василя
2014-12	міністративного суду Усенка Василя Григоровича
2014-12	міністра України Арсенія Петровича
2014-12	міністра України та членів Кабінету Міністрів України
2014-12	міністра фінансів Володимир Макарович Матвійчук
2014-12	міністра фінансів Денис Олександрович Фудашкін
2014-12	міністра фінансів Лісовенко Віталій Васильович
2014-12	міністра фінансів Матвійчуку Володимиру Макаровичу
2014-12	міністра фінансів України Наталію Іванівну
2014-12	міністра фінансів України Наталію Яресько
2014-12	міністра фінансів Уманський Ігор Іванович
2014-12	міністрацію Президента Сполучених Штатів
2014-12	міністр – Голова Верховної Ради
2014-12	міністр, Голова Верховної Ради
2014-12	міністр закордонних справ України Павло Анатолійович
2014-12	Міністрів, а також проект Постанови Верховної Ради
2014-12	Міністрів підзвітний Верховній Раді України
2014-12	міністром оборони України Полторака Степана
2014-12	міністром України Арсенієм Петровичем
2014-12	міністр України Арсеній Петрович
2014-12	міністру України Арсенію Петровичу
2014-12	міністру фінансів України Яресько Наталії
2015-01	Міністерстві оборони, в Збройних Силах України
2015-01	міністра інфраструктури Шульмейстера Володимира Юрійовича
2015-01	міністра інфраструктури Шульмейстер Володимир Юрійович
2015-01	Міністра оборони доповідати, Мехеда Петра Миколайовича
2015-01	міністра оборони України Полторака Степана
2015-01	міністра Павла Валерійовича Розенка
2015-01	міністра соціальної політики Павла Валерійовича Розенка
2015-01	міністра України Арсенія Петровича
2015-01	міністра фінансів Лісовенко Віталій Васильович
2015-01	міністра фінансів перший Уманський Ігор Іванович
2015-01	міністрації Президента Олексій Філатов
2015-01	міністра юстиції Бондарчук Ігор Володимирович
2015-01	міністра юстиції Ігоря Володимировича Бондарчука
2015-01	міністра юстиції Янчука Антона Володимировича
2015-01	Міністрів, Ради НБО, Верховної Ради України
2015-02	Міністерства освіти та голови Комітету Верховної Ради
2015-02	Міністерством внутрішніх справ України Закону України
2015-02	Міністерством юстиції і внесений Кабінетом Міністрів України
2015-02	міністра закордонних справ України Павла Клімкіна
2015-02	міністра інфраструктури Кавою Олександром Степановичем
2015-02	міністра інфраструктури України Пивоварського Андрія
2015-02	міністра Качур Роман Павлович
2015-02	міністра оборони Петра Миколайовича Мехеда
2015-02	міністра оборони Полторака Степана Тимофійовича
2015-02	міністра оборони Руснака Івана Степановича
2015-02	міністр Арсеній Петрович Яценюк
2015-02	міністра України Арсенія Петровича
2015-02	міністра України Арсенія Яценюка
2015-02	міністра України Яценюка Арсенія
2015-02	міністра юстиції Антон Володимирович Янчук
2015-02	Міністра юстиції Севастьянова Наталія Іларіонівна
2015-02	міністра юстиції України Павла Петренка
2015-02	міністр закордонних справ України Павло Клімкін
2015-02	міністру Арсенію Петровичу Яценюку
2015-02	міністр України Арсеній Петрович
2015-02	міністру України Яценюку Арсенію
2015-02	Міністр юстиції України Павло Дмитрович
2015-03	міністра Кабінету Міністрів України
2015-03	Міністра Кабінету Міністрів України
2015-03	міністра – Мехед Петро Миколайович
2015-03	міністра оборони Петро Миколайович Мехед
2015-03	міністра пан Діденко, Європейського Енергетичного Співтовариства
2015-03	міністра України – Арсеній Петровича Яценюка
2015-03	міністрації Президента України Дмитро
2015-03	міністра юстиції Наталія Іларіонівна Севостьянова
2015-03	міністрів Автономної Республіки Крим
2015-03	Міністрів України на чолі з Арсенієм Петровичем Яценюком
2015-03	міністром України, з Головою Верховної Ради
2015-03	міністр соціальної політки України Павло Розенко
2015-03	міністр України Арсеній Петрович
2015-04	міністра внутрішніх справ України Арсена Авакова
2015-04	міністра закордонних справ Російської Федерації Лаврова
2015-04	міністра Кабінету Міністрів України
2015-04	міністра оборони Гусєва Юрія Веніаміновича
2015-04	міністра оборони Гусєв Юрій Веніамінович
2015-04	міністративний суд – Бондарюк Олег Васильович
2015-04	міністративний суд: Василяку Дмитра Костянтиновича
2015-04	міністративний суд: Гелету Світлану Михайлівну
2015-04	міністративний суд: Друзенко Наталія Василівна
2015-04	міністративний суд Качур Роксолана Петрівна
2015-04	міністративний суд Кухар Марину Дмитрівну
2015-04	міністративний суд міста Києва – Васильченко Ірина Петрівна
2015-04	міністративний суд – Сліденко Андрій Вікторович
2015-04	міністративний суд: Слободянюк Наталія Іванівна
2015-04	міністративних рівнів, і ви є Голова Верховної Ради
2015-04	міністративного суду Біоносенка Володимира Вікторовича
2015-04	міністративного суду: Боднарюка Олега Васильовича
2015-04	міністративного суду: Бойко Оксану Ярославівну
2015-04	міністративного суду: Бородавкіну Світлану Володимирівну
2015-04	міністративного суду Вільчинського Олександра Ванадійовича
2015-04	міністративного суду Волдінера Фелікса Арнольдовича
2015-04	міністративного суду Врону Олену Віталіївну
2015-04	міністративного суду Гаврилюка Василя Олександровича
2015-04	міністративного суду Качур Роксолану Петрівну
2015-04	міністративного суду Лазаренка Максима Сергійовича
2015-04	міністративного суду Липу Володимира Анатолійовича
2015-04	міністративного суду Луцовича Михайла Михайловича
2015-04	міністративного суду Майстера Полікарпа Михайловича
2015-04	міністративного суду міста Києва: Васильченко Ірину Петрівну
2015-04	міністративного суду Панікара Ігоря Вікторовича
2015-04	міністративного суду Хилько Любов Іванівну
2015-04	міністра України Арсенія Петровича
2015-04	міністра України Арсенія Яценюка
2015-04	міністра України Яценюка Арсенія
2015-04	міністра фінансів України Наталю Яресько
2015-04	міністра юстиції Петренка Павла Дмитровича
2015-04	міністра Янчук Антон Володимирович
2015-04	міністр внутрішніх справ Арсен Борисович Аваков
2015-04	Міністрів України і Урядом Республіки Кіпр
2015-04	Міністрів України та Урядом Італійської Республіки
2015-04	Міністрів України та Урядом Республіки Білорусь
2015-04	Міністрів України та Урядом Республіки Кіпр
2015-04	Міністрів України, Урядом Республіки Білорусь
2015-04	міністр соціальної політики Розенко Павло Валерійович
2015-04	міністр України Арсеній Петрович
2015-04	міністру соціальної політики Розенку Павлу Валерійовичу
2015-05	Міністерства охорони здоров'я України Раїси Богатирьової
2015-05	міністра внутрішніх справ Арсена Борисовича Авакова
2015-05	міністра Кабінету Міністрів України
2015-05	міністра оборони України Полторака Степана
2015-05	міністра соціальної політики Віталія Володимировича Мущиніна
2015-05	міністра соціальної політики Павла Валерійовича Розенка
2015-05	міністративного суду Альчука Максима Петровича
2015-05	міністративного суду Біоносенка Володимира Вікторовича
2015-05	міністративного суду Боднарюка Олега Васильовича
2015-05	міністративного суду Бойко Оксану Ярославівну
2015-05	міністративного суду Бородавкіну Світлану Володимирівну
2015-05	міністративного суду Василяку Дмитра Костянтиновича
2015-05	міністративного суду Вільчинського Олександра Ванадійовича
2015-05	міністративного суду Волдінера Фелікса Арнольдовича
2015-05	міністративного суду Гаврилюка Василя Олександровича
2015-05	міністративного суду Гелету Світлану Михайлівну
2015-05	міністративного суду Лазаренка Максима Сергійовича
2015-05	міністративного суду Липу Володимира Анатолійовича
2015-05	міністративного суду Луцовича Михайла Михайловича
2015-05	міністративного суду Майстера Полікарпа Михайловича
2015-05	міністративного суду Хилько Любов Іванівну
2015-05	міністративного суду Юхно Ірину Валеріївну
2015-05	міністративному суду Волдінера Фелікса Арнольдовича
2015-05	міністра України Арсенія Петровича
2015-05	міністра України, Верховна Рада України
2015-05	міністрація, а не Кабінет Міністрів України
2015-05	міністра юстиції Павла Дмитровича Петренка
2015-05	міністра юстиції Севостьянова Наталія Іларіонівна
2015-05	міністра юстиції Севостьянову Наталію Іларіонівну
2015-05	міністр внутрішніх справ Арсен Борисович Аваков
2015-05	Міністрів України та Урядом Республіки Казахстан
2015-05	Міністрів України та Урядом Російської Федерації
2015-05	міністром України Арсенієм Яценюком
2015-05	міністр України Арсеній Петрович
2015-05	міністр України Яценюк Арсеній
2015-05	міністр фінансів Сполучених Штатів Америки
2015-06	Міністерства внутрішніх справ України Іллею Щуліпенком
2015-06	міністра Геннадія Григоровича Зубка
2015-06	міністра закордонних справ Пристайко Вадим Володимирович
2015-06	міністра оборони Гусєва Юрія Веніаміновича
2015-06	міністра оборони Іван Степанович Руснак
2015-06	міністра оборони Мехед Петро Миколайович
2015-06	міністра соціальної політики Іванкевич Віктор Вікторович
2015-06	міністра України Арсенія Яценюка
2015-06	міністра фінансів України Наталію Яресько
2015-06	міністра фінансів Шевальова Артема Валентиновича
2015-06	міністра фінансів Шевальов Артем Валентинович
2015-06	міністрації Президента Порошенка Олексія
2015-06	міністра юстиції Севастьянову Наталію Іларіонівну
2015-06	міністра юстиції Севостьянова Наталія Іларіонівна
2015-06	міністра юстиції Севостьянову Наталію Іларіонову
2015-06	міністра юстиції Янчук Антон Володимирович
2015-06	Міністр внутрішніх справ України Арсен Борисович
2015-06	міністр закордонних справ України Павло Анатолійович
2015-06	міністр звернувся до Верховної Ради України
2015-06	Міністрів України і Урядом Естонської Республіки
2015-06	Міністрів України та Урядом Естонської Республіки
2015-06	Міністрів України та Урядом Республіки Польща
2015-06	міністр Канади Стівен Харпер
2015-06	Міністр оборони України Степан Полторак
2015-06	міністр освіти і науки України Квіт Сергій
2015-06	Міністру закордонних справ України Клімкіну Павлу
2015-06	міністр України Арсеній Петрович
2015-06	міністр, уряд і Голова Верховної Ради
2015-06	міністру України Арсенію Петровичу
2015-06	Міністр фінансів України Наталія Яресько
2015-06	міністр Японії Сіндзо Абе
2015-07	Міністерства внутрішніх справ України Думанського Сергія
2015-07	Міністерства оборони паном Хоменком Ігорем Петровичем
2015-07	Міністерства оборони України Ігорем Петровичем
2015-07	міністра закордонних справ України Клімкіна Павла
2015-07	міністр, а затверджує Кабінет Міністрів України
2015-07	міністра культури Ігор Дмитрович Ліховий
2015-07	міністра освіти і науки Стріха Максим Віталійович
2015-07	міністра України Арсенія Петровича
2015-07	міністра фінансів доповідає Макеєва Олена Леонідівна
2015-07	міністра фінансів Макеєва Олена Леонідівна
2015-07	міністра фінансів Шевальов Артем Валентинович
2015-07	міністр Великобританії Девід Кемерон
2015-07	Міністрів, про працівників Апарату Адміністрації Президента
2015-07	Міністрів у Верховній Раді Сергію
2015-07	Міністрів України, Адміністрації Президента України
2015-07	Міністрів України і Урядом Республіки Білорусь
2015-07	Міністрів України Президент України
2015-07	міністр інфраструктури Пивоварський Андрій Миколайович
2015-07	міністр країни Арсеній Петрович Яценюк
2015-07	міністр оборони Долгов Ігор Олексійович
2015-07	міністр освіти і науки Сергій Миронович Квіт
2015-07	міністр України Арсеній Петрович
2015-07	міністр юстиції України Павло Петренко
2015-09	Міністерства охорони здоров'я України Закону України
2015-09	Міністерстві юстиції Сполучених Штатів Америки
2015-09	міністра Валерія Миколайовича Вощевського
2015-09	міністра внутрішніх справ Арсена Борисовича Авакова
2015-09	міністра внутрішніх справ Василишина Ляшка Олега
2015-09	міністра Вощевського Валерія Миколайовича
2015-09	міністра Ганна Олександрівна Вронська
2015-09	міністра оборони Мехеда Петра Миколайовича
2015-09	міністра України Арсенія Петровича
2015-09	міністра України, Арсенія Петровича Яценюка
2015-09	міністра України Арсенія Яценюка
2015-09	міністра України Валерія Вощевського
2015-09	міністра України Валерія Миколайовича
2015-09	міністра України Вощевського Валерія
2015-09	міністра фінансів України Наталію Яресько
2015-09	міністрація одночасно інформує Верховну Раду АРК
2015-09	міністр закордонних справ Клімкін Павло Анатолійович
2015-09	міністрів Автономної Республіки Крим
2015-09	Міністрів та Урядом Словацької Республіки
2015-09	Міністрів України Верховна Рада
2015-09	Міністрів України та Урядом Російської Федерації
2015-09	Міністрів України та Урядом Словацької Республіки
2015-09	Міністрів України та Урядом Чеської Республіки
2015-09	міністром Словаччини Робертом Фіцо
2015-09	міністр освіти Сергій Миронович Квіт
2015-09	міністр України Арсеній Петрович
2015-09	міністр України Арсеній Яценюк
2015-09	міністр фінансів України Наталія Яресько
2015-10	Міністерство оборони України, Збройні Сили України
2015-10	міністра закордонних справ України Павла Клімкіна
2015-10	міністра інфраструктури України Андрія Миколайовича
2015-10	міністра освіти і науки України Сергія Мироновича
2015-10	міністра України, Голови Комітету Верховної
2015-10	міністра України, голови Комітету Верховної Ради
2015-10	міністра фінансів Макеєву Олену Леонідівну
2015-10	міністрації Львівської області Бартошика Володимира Зіновійовича
2015-10	міністра юстиції Петренка Павла Дмитровича
2015-10	міністр освіти і науки України Сергій Миронович
2015-10	міністр України Арсеній Петрович
2015-10	міністру України Арсенію Петровичу
2015-11	міністра Арсенія Яценюка, Президента Петра Порошенка
2015-11	міністра внутрішніх справ Авакова Арсена Борисовича
2015-11	міністра внутрішніх справ України Василя Паскала
2015-11	міністра, Голови Верховної Ради
2015-11	міністра, для Голови Верховної Ради
2015-11	міністра закордонних справ України Павла Анатолійовича
2015-11	міністра інфраструктури України Володимира Шульмейстера
2015-11	міністра інфраструктури України Володимира Шульмейстра
2015-11	міністра оборони Руснака Івана Степановича
2015-11	міністра оборони Руснак Іван Степанович
2015-11	міністра освіти і науки Сергія Мироновича Квіта
2015-11	міністра та Президента України Мінмолодьспорту
2015-11	міністративний: Островська Людмила Петрівна
2015-11	міністра України Арсенія Петровича
2015-11	міністра України Арсенія Яценюка
2015-11	міністра України Президентом України
2015-11	міністра фінансів Макеєва Олена Леонідівна
2015-11	міністра фінансів Шевельов Артем Валентинович
2015-11	міністрації Президента України Ложкіна
2015-11	Міністра юстиції України Павла Петренка
2015-11	Міністрів України і Урядом Республіки Таджикистан
2015-11	Міністрів України, Конституційного Суду України
2015-11	Міністрів України та Урядом Республіки Казахстан
2015-11	Міністрів України та Урядом Республіки Кіпр
2015-11	Міністрів України та Урядом Республіки Таджикистан
2015-11	міністром фінансів Сполучених Штатів Америки
2015-11	міністр освіти, Лілія Михайлівна Гриневич
2015-11	міністр торгівлі Сполучених Штатів Америки
2015-11	міністр України Арсеній Петрович
2015-12	міністра Арсенія Петровича Яценюка
2015-12	міністра охорони здоров'я України Євгена Мороза
2015-12	міністра охорони здоров'я України Олександра Квіташвілі
2015-12	міністра України Арсенія Петровича
2015-12	міністра фінансів Макеєва Олена Леонідівна
2015-12	міністра фінансів України Наталію Яресько
2015-12	міністра фінансів України Наталю Яресько
2015-12	міністра фінансів Уманського Ігоря Івановича
2015-12	міністра фінансів Шевальова Артема Валентиновича
2015-12	міністрації Президента України Портнова
2015-12	міністре і члени Кабінету Міністрів України
2015-12	Міністрів і під Верховною Радою України
2015-12	міністром, і Головою Верховної Ради
2015-12	міністр! Пане Голова Ради
2015-12	міністр України Арсеній Петрович
2016-01	міністра, Кабінету Міністрів Міжнародний
2016-01	міністра Наталя Ярославівна Микольська
2016-01	міністра фінансів України Наталію Яресько
2016-01	міністра юстиції Севостьянова Наталія Іларіонівна
2016-01	Міністрів України та Урядом Федеративної Республіки
2016-01	міністру за участь у роботі Верховної Ради України
2016-01	міністру та Голові Верховної Ради
2016-02	Міністерства культури звернулась Українська Православна Церква
2016-02	міністерство підтримало Постанову Кабінету Міністрів
2016-02	міністра закордонних справ Клімкіна Павла Анатолійовича
2016-02	міністра інфраструктури Пивоварського Андрія Миколайовича
2016-02	міністра Кременя Василя Григоровича
2016-02	міністра молоді і спорту України Ігоря Жданова
2016-02	міністра освіти і науки Інна Романівна Совсун
2016-02	міністра освіти і науки Совсун Інну Романівну
2016-02	міністра освіти і науки Стріха Максим Віталійович
2016-02	міністра Павла Анатолійовича Клімкіна
2016-02	міністра України Арсенія Петровича
2016-02	міністра України Арсенія Яценюка
2016-02	міністра фінансів Шевальова Артема Валентиновича
2016-02	міністра фінансів Шевальов Артем Валентинович
2016-02	міністрації: пан Яковець Віктор Олександрович
2016-02	міністра юстиції Павла Дмитровича Петренка
2016-02	міністра юстиції Севастьянову Наталію Іларіонівну
2016-02	Міністрів, і Верховною Радою України
2016-02	Міністрів України і Урядом Республіки Білорусь
2016-02	Міністрів України перед Верховною Радою України
2016-02	Міністрів України та Урядом Федеративної Республіки
2016-02	Міністр інфраструктури України Андрій Пивоварський
2016-02	міністр України Арсен Петрович
2016-03	Міністерством фінансів, і Апарату Верховної Ради
2016-03	міністра закордонних справ Вадима Володимировича Пристайка
2016-03	міністра закордонних справ Пристайка Вадима Володимировича
2016-03	міністра оборони Руснака Івана Степановича
2016-03	міністра України, Глави Адміністрації Президента
2016-03	міністрації Президента Бориса Ложкіна
2016-03	міністра юстиції Янчука Антона Володимировича
2016-03	міністри України Володимир Гройсман
2016-03	Міністрів України і Урядом Словацької Республіки
2016-03	Міністрів України та Урядом Словацької Республіки
2016-03	міністром, Головою Верховної Ради
2016-03	міністр освіти і науки Квіт Сергій Миронович
2016-04	міністерства, а іноді у залі Верховної Ради України
2016-04	Міністерства юстиції в Автономній Республіці Крим
2016-04	Міністерства юстиції України, Уповноваженого Президента України
2016-04	міністра Володимир Борисович Гройсман
2016-04	міністра Геннадія Григоровича Зубка
2016-04	міністра інфраструктури України Володимира Володимировича
2016-04	Міністра Кабінету Міністрів України
2016-04	міністра молоді і спорту України Ігоря Олександровича
2016-04	міністра оборони України Руснака Івана
2016-04	міністра освіти і науки України Лілію Михайлівну
2016-04	міністра охорони здоров'я України Павленко О
2016-04	міністративний Автономної Республіки Крим
2016-04	міністра України Арсенія Петровича
2016-04	міністра України, а також Кабінету Міністрів України
2016-04	міністра України Володимира Борисовича
2016-04	міністра України Володимира Гройсмана
2016-04	міністра України Павла Розенка
2016-04	міністра фінансів Маркарову Оксану Сергіївну
2016-04	міністрації Львівської області Щур Надії Степанівни
2016-04	міністрації Президента України Павленка
2016-04	міністра юстиції Шкляр Сергія Володимировича
2016-04	міністр Володимир Борисович Гройсман
2016-04	Міністр закордонних справ – Клімкін Павло Анатолійович
2016-04	Міністрів з Верховною Радою України
2016-04	Міністрів і Верховною Радою України
2016-04	Міністр оборони – Полторак Степан Тимофійович
2016-04	міністром закордонних справ України Павла Анатолійовича
2016-04	міністром оборони України Степана Тимофійовича
2016-04	міністром України Арсенієм Петровичем
2016-04	міністром України Володимир Гройсман
2016-04	міністром України Володимиром Борисовичем
2016-04	міністром України Володимиром Гройсманом
2016-04	міністром фінансів України Олександр Данилюк
2016-04	міністр України Володимир Борисович
2016-04	міністр уряду України – Володимир Євсейович Кістіон
2016-04	міністру України Володимир Борисовичу
2016-04	міністру України Володимиру Гройсману
2016-04	міністру юстиції України Павлу Петренкові
2016-05	міністерства, Міністра Кабінету Міністрів
2016-05	міністерством і Головою Верховної Ради
2016-05	міністра внутрішніх справ України Сергієм Чеботарем
2016-05	міністра внутрішніх справ Ярового Сергія Олександровича
2016-05	Міністра Кабінету Міністрів України
2016-05	міністра освіти Совсун Інна Романівна
2016-05	міністра охорони здоров'я Шафранському Віктору Вікторовичу
2016-05	міністра України Арсенія Яценюка
2016-05	міністра України, Секретаря РНБО України
2016-05	міністра фінансів Данилюка і Голови Нацбанку Гонтаревої
2016-05	міністра фінансів Макеєва Олена Леонідівна
2016-05	міністрації Віталія Володимировича Кличка
2016-05	міністрації Президента України Шимків
2016-05	міністрації Президента України Шимківа
2016-05	міністра юстиції Петухова Сергія Ігоревич
2016-05	міністра юстиції Петухова Сергія Ігоровича
2016-05	міністра юстиції Янчук Антон Володимирович
2016-05	міністром України Володимиром Борисовичем
2016-05	міністр соціальної політики Україні Андрій Олексійович
2016-05	міністр України Гройсман Володимир
2016-06	міністра інфраструктури Роменський Дмитро Володимирович
2016-06	міністра інфраструктури Роменського Дмитра Володимировича
2016-06	Міністра Кабінету Міністрів України
2016-06	міністра культури України Євгена Миколайовича
2016-06	міністра оборони Дублян Олександр Володимирович
2016-06	міністра оборони Івана Степановича Руснака
2016-06	міністра освіти і науки Стріху Максима Віталійовича
